is_sarcastic,headline
0,'Disturbing’ Ivanka Trump Emails Resurface In Wake Of Bolton Book
0,Tucker Carlson’s Racist Rhetoric Laid Bare With The Help Of Some... Rabbits
0,"John Bolton: Trump Not Fit For Office, Putin Thinks He Can 'Play Him Like A Fiddle'"
0,Jennifer McClellan Could Make History As Virginia's First Black Female Governor
0,GOP Senator Tells Trump Fans At High Risk For Coronavirus To Skip Rally
0,WaPost Board: Pence Destroys Own Credibility By Ignoring Coronavirus Reality
0,Rep. Cedric Richmond Calls Out Matt Gaetz In Fiery Exchange: 'Was That A Nerve?'
0,Chris Hayes Goes To Town On ‘Morally Odious’ Bolton: Trying To 'Cash In On Betrayal'
0,"Trump Says Police Killing Of Rayshard Brooks ‘Terrible,’ But ‘You Can’t Resist’ Officers"
0,Trump Excoriates John Bolton Ahead Of Book Release: 'He Is A Liar'
0,Justice Department Seeks Restraining Order Against John Bolton Over New Book
0,‘That 70s Show’ Actor Danny Masterson Charged With Raping 3 Women
0,Welcome To The Mask Wars
0,Bolton Claims Trump Encouraged Xi To Build 'Concentration Camps' For Uighurs
0,Israel Hawks Are Scrambling To Save Democratic Rep. Eliot Engel
0,Bolton Claims Trump Asked China's President For Favor To Boost Reelection Chances
0,ACLU Drags John Bolton's Record After He Retweets Support Of His Book Release
0,Tulsa Health Official Urges Rally Postponement As Oklahoma Sees Spike In COVID-19 Cases
0,"Carol Barr, Wife Of GOP Rep. Andy Barr, Dies Suddenly At Age 39"
0,Senate Passes Major Public Lands Bill
0,Assault Charges For Missouri Detective Accused Of Hitting Protester With SUV
0,White House Won't Say If Medical Professionals OK'd Trump Rally
0,GOP Cowardice On Trump Takes Center Stage In Scathing New Supercut
0,Mississippi Official: Black People 'Dependent' Since Slavery
0,The Police Aren't Very Good At Their Main Job: Solving Crimes
0,"5 Years After Charleston Church Shooting, South Carolina Protects Racist Monuments"
0,Don Winslow Exposes The Art Of Trump’s Fake Victory Lap
0,Book By Trump’s Niece To Reveal He ‘Derided’ Father’s Alzheimer’s Struggles
0,Anthony Fauci Hasn’t Talked With Trump About Coronavirus In 2 Weeks
0,'As Pathetic As It Is Reckless': Mike Pence Hammered Over Coronavirus Op-Ed
0,Trump Gets Hit With Blunt Fact-Check For AIDS Vaccine Falsehood
0,Judge Orders Trump Administration To Give Tribes Their COVID-19 Relief Funds
0,Ingraham Shows She’s Either Oblivious To Trump's Racism — Or Is Gaslighting You
0,Republican Group Questions Trump’s Health: ‘It’s Time We Talk About This’
0,3 States See Record High In Daily Coronavirus Infections After Reopening
0,New Mexico Shooting Raises Specter Of Right-Wing Violence Around Statue Protests
0,White House Steps Up Effort To Downplay Coronavirus Concerns
0,Pence Says All 50 States Reopening In 'Responsible Manner.' Fauci Says Otherwise.
0,Mississippi Set To Become The 13th State To Criminalize Fossil Fuel Protests
0,Far-Right 'Boogaloo' Supporter Charged With Murder In Deaths Of Officers
0,Virginia Democrats Could Elect The First Black Physician To Congress
0,'Woefully Inadequate': Trump Order Falls Short Of Broader Push To Curb Cop Abuse
0,Trump Administration Sues To Block Release Of Bolton Book
0,Trump Claims COVID-19 Will Go Away And That An AIDS Vaccine Exists. It Doesn’t.
0,Nebraska Democrats Renounce Their Senate Pick Over Comments
0,"Trump Says He Gave Out 1 Million Tickets To His Tulsa Rally. That Means 980,801 Fans Won't Fit."
0,Ilhan Omar Isn't Done Fighting
0,Congress Could Make Juneteenth A National Holiday
0,The Democratic Party Launches Its First 2020 Ad Campaign Targeting Trump
0,PG&E Pleads Guilty To Involuntary Manslaughter Of 84 People In Deadly California Fire
0,"The Coronavirus Is Still Spreading, Trump And Congress Are Still Dithering"
0,"‘So True!’ Trump Mocked For Retweeting Himself, Then Agreeing With Himself"
0,Ex-Trump Aide Sebastian Gorka May Get Role Atop Voice Of America: Report
0,"Laura Ingraham Calls Fauci ‘Medical Deep State,’ Tells Trump To Ignore Rally Virus Warnings"
0,Anderson Cooper Debunks Trump's Latest Coronavirus Claim With Basic Child Psychology
0,Dr. Sanjay Gupta: Trump Rally Is ‘Worst-Case Scenario’ For Spreading Coronavirus
0,Pence Tells Governors To Share Misleading Facts About Coronavirus Infections: Reports
0,Rep. Ilhan Omar’s Father Dies From Complications Of COVID-19
0,Fox News Presses Larry Kudlow On COVID-19 Spikes After He Declared No Second Wave
0,"Trump Rally Not Welcome Here, Snaps Tulsa Newspaper Editorial"
0,Pence Says Oklahoma COVID-19 Cases Have 'Flattened' — 2 Days After Record Jump
0,NYPD To Reassign 600 ‘Anti-Crime’ Plainclothes Officers Amid Protests
0,Trump Suggests Stopping COVID-19 Tests Would Result In Fewer Cases
0,Oklahoma Governor Invites Donald Trump To Visit Site Of Tulsa Race Massacre
0,Charles Booker Hits Amy McGrath For Skipping Anti-Racism Protests In New Kentucky Senate Ad
0,John Cleese Mocks Fox News For Confusing Monty Python With CHAZ Protesters
0,Partisan Fault Lines Emerge In Congress Over Police Reform
0,Supreme Court Says LGBTQ Employees Are Protected By Civil Rights Employment Statutes
0,Trump’s Niece To Publish Tell-All Including ‘Salacious’ Details About President: Report
0,Chilling New Footage Shows Police Officer Ignoring Pleas To Help George Floyd
0,Trump Tweet Mocking Obama’s ‘Unpresidential’ Walk Resurfaces After Ramp Incident
0,Larry Kudlow Vows End To $600 Unemployment Aid As 'Disincentive' To Work
0,Ben Carson Tells U.S. To 'Grow Up' Over Racist Gripes; Stacey Abrams Calls Him 'Infantile'
0,Police Video Shows Rayshard Brooks Sobriety Test Quickly Turning Deadly
0,White House Adviser: No 'Transparency' Promise Ever Made Over Billions In Loans
0,Joe Biden Has Problems He Can’t Solve From His Basement
0,Fox News is Lying About Seattle’s ‘Autonomous Zone’
0,Health Expert Calls Trump's Tulsa Rally 'Extraordinarily Dangerous Move’
0,Trump Tries To Explain Awkward West Point Walk That Lit Up Twitter Critics
0,Protesters Light Fire Inside Wendy's Where Atlanta Police Killed Black Man
0,Florida Hits Biggest Daily COVID-19 Jump As It Gears Up For GOP Convention
0,Secret Service Finally Admits It Used Pepper Spray On Protesters Before Trump Church Pic
0,"U.S. Embassy in Seoul, South Korea, Unfurls Giant Black Lives Matter Banner"
0,Melania Trump Used Delay In White House Move To Renegotiate Prenup: Book
0,Atlanta Police Chief Resigns After Cop Kills Black Man At A Wendy's (UPDATE)
0,TikTok Comedian Sarah Cooper Spills Secrets On Lip-Synching Trump In Jimmy Fallon Interview
0,"Trump 'Exploited Sacred Symbols,' Says Church Where He Married Melania"
0,Trump Administration Says It's Not Forcing People Back To Work. Workers Disagree.
0,'A Setup For Disaster': Doctors Issue Ominous Coronavirus Warnings About Trump Rally
0,Trump Is ‘Too Small To Meet The Moment’ In New Biden Attack Ad
0,Lindsey Graham In New Ad: 'Joe Biden Is As Good A Man As God Ever Created'
0,"Ariana Grande, Tessa Thompson, Halsey Join George Floyd Protests"
0,Buildings Set On Fire Near White House As George Floyd Protests Continue
0,Minnesota Files Civil Rights Charge Against Police In George Floyd's Death
0,How People Are Protesting On The Streets After George Floyd's Death
0,"As Congress Tries To Reform Policing, Democrats Face Classic Legislative Dilemmas"
0,Black Congresswoman Pepper-Sprayed By Police During Ohio Demonstration
0,Big Oil Wanted Changes To Worker Safety Rule. Emails Show Trump Official ‘Agreed.’
0,Facebook Employees Push Back On Zuckerberg's Non-Response To Trump Rhetoric
0,"Tennessee Must Allow Vote By Mail For All Amid Coronavirus Pandemic, Judge Rules"
0,George Floyd's Son Visits Site Where Father Was Killed: 'We Want Justice'
0,California Vows To Take Steps To Protect Protesters From Police Abuse
0,Tom Cotton Says Trump Should Deploy U.S. Military To Contain Protests
0,California Lawmakers Block Facial Recognition Bill Amid Protests Against Racist Policing
0,Curfews Make Life Even Harder For Essential Workers
0,The Police Have Shown Their True Colors
0,Trump's Tough Talk To Governors Compared To An Arsonist Blaming Fire Departments
0,Defense Secretary Says He 'Didn't Know' He Was Going With Trump To Photo-Op
0,New Jobs Report Diminishes GOP Appetite For More Virus Aid
0,Senate Democrats Kneel In Protest Of Racial Injustice
0,NYPD Uses Aggressive Tactics On Peaceful Demonstrators Out After Curfew
0,Yosemite National Park To Reopen This Week
0,"Pentagon Adviser Resigns, Slams Defense Secretary Esper Over Trump Photo-Op"
0,Trump Says RNC Will Pull Convention From North Carolina
0,Rev. Al Sharpton Slams Trump: 'We Cannot Use Bibles As A Prop'
0,Trump Orders Withdrawal Of National Guard In D.C. As Anti-Racism Protests Continue
0,7 Races To Watch On The First Big Primary Day Of The Pandemic
0,NFL QB: Drew Brees: 'I Will Never Agree With Anybody Disrespecting The Flag'
0,"COVID-19's Economic Fallout Is Hitting The Black Community Hard, Too"
0,Confederate Statue Taken Down In Virginia
0,The Fight To Fix Policing Starts At The City Council
0,'We Have No Choice': Minneapolis City Council President Wants To 'Dismantle' The Police
0,Trump Cheers Tom Cotton After Times Editor’s Exit Over Op-Ed
0,IBM To End Facial Recognition Business And Oppose Use For Surveillance By Police
0,White House Forces Press To Breach Social Distancing Guidelines Because It 'Looks Better'
0,Curfews Make Life Even Harder For Essential Workers
0,The Police Have Shown Their True Colors
0,Ex-RNC Chair: Trump 'Does Not Believe In The Ideals Of This Country'
0,Trump Called In The Military To Scare Anti-Racist Protesters. They Showed Up Anyway.
0,Drew Brees Stands Against Trump: Racial Justice Protests 'Not About The American Flag'
0,DC Mayor Has 'Black Lives Matter' Painted On Street Leading To White House
0,The World Is Watching America In Horror
0,Mitt Romney Joins Black Lives Matter Protesters Marching Toward White House
0,Prosecutor Says No Charges In Deadly Shooting Of Omaha Protester James Scurlock
0,'Live PD' Dropped By A&E On Heels Of 'Cops' Cancellation
0,Marine Corps Bans Confederate Flag From Public Display
0,Justin Trudeau Pauses For A Very Long Time Before Answering Question About Trump
0,Senate Passes Bill To Give Paycheck Protection Plan Loan Recipients More Flexibility
0,'Live PD' Dropped By A&E On Heels Of 'Cops' Cancellation
0,California Mayor Resigns After Email About Police Brutality Sparks Outrage
0,Trump Administration Proposes Sweeping Asylum Restrictions
0,Attorney General Bill Barr Denies Nation's Police Are Systemically Racist
0,Right-Wing Media’s Antifa Obsession Is Creating A Justification For Harsh Protest Crackdowns
0,New York City Curfew Lifts Early Following Peaceful Protests
0,Of Course Donald Trump Gassed Americans For A Photo-Op
0,Watchdog Calls For FBI Probe Into Medical And Pharma Stock Holdings Of Pence Chief Of Staff
0,Zuckerberg Says He'll Review Policies That Allowed Trump's Inflammatory Post
0,Pentagon Threat Sparked Shocking Crackdown On Protesters For Trump Photo Op: Report
0,"For Black Women, There's Nothing To Celebrate In The Unemployment Numbers"
0,"Trump Calls Governors ‘Weak,’ Urges Tougher Crackdown On Protests"
0,Tiffany Trump Joins Blackout Tuesday Campaign On Instagram
0,Biden Formally Secures Democratic Presidential Nomination
0,Trump’s Occupation Of D.C. Fuels Calls For Statehood
0,Minneapolis Police Dept. Withdrawing From Union Negotiations
0,Twitter Users Spot The Utter Hypocrisy Of Trump’s Past Advice About Protests
0,California Gov. Newsom Likes To ‘Go Big’ But Doesn’t Always Deliver
0,Attorney General Bill Barr Denies Nation's Police Are Systemically Racist
0,George Floyd's Brother To Congress: 'Stop The Pain'
0,John Kelly Defends Jim Mattis Against 'Nasty' Trump Twitter Attack
0,Houston Police Chief Rips Trump’s Violent Rhetoric: 'Keep Your Mouth Shut'
0,"Democrats Unveil Police Reform Overhaul, Kneel At Capitol To Honor George Floyd"
0,"SUV Barrels Into Police Officers During Floyd Protest In Buffalo, Injuring 2"
0,New York Legislature Votes To Repeal Law Shielding Police Disciplinary Records
0,Sen. Susan Collins Loses Endorsement Of Major Gun Control Group
0,Biden Promises 'Era Of Action' To Battle Racial Inequality
0,NYT Staffers Slam Paper For Publishing Senator's 'Send In The Troops' Op-Ed
0,White House Security Barred Clergy From Holding Vigil Outside Church
0,2020 Isn't 1968 And Donald Trump Isn't Richard Nixon
0,Obama Offers Further Support Of Anti-Racism Protests: 'I'm Proud Of You Guys'
0,Civil Rights Leaders Slam Zuckerberg After Meeting On Trump Posts
0,"With Trump MIA, Senate Republicans Go It Alone On Police Reform Efforts"
0,Joe Biden Calls On Facebook To Change Political Speech Rules
0,Republicans Push 'Return To Work Bonus' As Alternative To Unemployment
0,States Reject Trump’s Threat Of Military Crackdown: ‘Stay Out Of Our Business’
0,Trump White House Believes 'Defund The Police' Is A Political Gift
0,"Company Denied Woman Coronavirus Sick Leave, Then Fired Her: Lawsuit"
0,Defense Secretary: 'I Do Not Support Invoking The Insurrection Act'
0,Pulitzer-Winning Pandemic Reporter On Coronavirus: We're Far From Out Of The Woods
0,Trump Has Lost His Favorite Talking Point About Black Unemployment
0,Facebook To Label State-Controlled Media Organizations
0,Obama Steps Out As Nation Confronts Confluence Of Crises
0,Trump Justice Department Gears Up For War On Antifa ‘Terrorists'
0,EPA Said Giving Polluters A Pass Protected Its Workers. Its Own Union Says That’s Gaslighting.
0,Evangelical Leader Calls On Denomination To Retire Gavel Named For Slaveholder
0,"Tammy Duckworth: Trump's Use Of Military Against Protesters Is ""Disgusting"""
0,Evangelical Leader Calls On Denomination To Retire Gavel Named For Slaveholder
0,"Civil Rights Groups Sue Trump, Barr After Violent Dispersal Of Protesters Outside White House"
0,Blind Voters Fear Loss Of Privacy With Shift To Mail Voting
0,"Tammy Duckworth: Trump's Use Of Military Against Protesters Is ""Disgusting"""
0,Retired General Spots Exact Moment The American Experiment Started To Crumble
0,George Floyd's 6-Year-Old Daughter In Viral Video: 'Daddy Changed The World'
0,Fauci Says Meetings With Trump On Coronavirus Have 'Dramatically Decreased'
0,Donald Trump Pokes At Roger Goodell For Encouraging NFL Player Protests
0,Democratic Leaders Play Catch-Up On Black Lives Matter Movement
0,'Appalled' Jim Mattis Says Trump Has Divided The Nation
0,Barack And Michelle Obama Advise Graduates How To Utilize Turmoil
0,Ithaca Could Be The First U.S. City To Move Forward On Canceling Rent
0,Biden Campaign Says He Doesn't Support Defunding The Police
0,Public Opinion Is On The Side Of The Protests. That's New.
0,"Amid Uprisings, Schools Consider Terminating Their Contracts With Police"
0,Police Violence Videos Thwarting Officers Attempts To Control Narrative
0,Justin Trudeau Takes A Knee During Anti-Racism Protest
0,Trump's Approval Among White Catholics Has Slipped
0,Wisconsin Gym Under Fire For 'I Can't Breathe' Workout
0,Washington Post Editorial Issues Dire Warning To Trump Aides 'Enabling His Incitement'
0,Washington Post Editorial Issues Dire Warning To Trump Aides 'Enabling His Incitement'
0,States Have Put 54 New Restrictions On Peaceful Protests Since Ferguson
0,Progressive Groups To Spend Big On Unseating Bronx Rep. Eliot Engel
0,Trump’s History Of Racism Catches Up To Him In Nation’s Worst Racial Crisis In Decades
0,"Twitter Axes 32,000 State-Linked Propaganda Accounts From Russia, China And Turkey"
0,"Democrats Knock GOP Police Reform Bill, Call For 'Improvement'"
0,Curfews Make Life Even Harder For Essential Workers
1,Potentially Promising Covid-19 Vaccine Hits Roadblock After Testing Reveals It’s Just Shotgun
1,Woman Who Hasn’t Attended Protest Yet Hoping Police Brutality Still Going On Next Week Too
1,"8-Month Odyssey Of Distress, Despair Ends In Redemption As Man Finally Gets Around To Buying Batteries For Remote"
1,TikTok Apologizes After Inadvertently Giving Platform To Thousands Of Theater Kids
1,Congress Announces Willingness To Offer Black Lives Matter Protesters Holiday Or Statue
1,Company Issues Statement Announcing They Stand With Rejected Black Applicants
1,Two Buffalo Police Officers Suspended After Staining Clean Sidewalk With Blood
1,Police Chief Vows To Take Concrete Steps To Better Cover Up Violence
1,Buffalo Police Request Reinforcements Until Elderly-Man Rampages Fully Contained
1,Oakland Athletics Stadium Immediately Converted Into Condos After Team Misses Rent Payment
1,Family Left Elderly Grandmother To Die In Nursing Home But Not Like This
1,U.S. Flag Can’t Believe Fucking Wuss Cries Every Time National Anthem Plays
1,Republican Leaders Claim New Yorkers Will Greet U.S. Military As Liberators
1,Drew Brees Admits He Doesn’t Trust Black People Ever Since Falcons Linebacker Stole Football Straight Out Of His Hands
1,Mark Zuckerberg Announces Virtual Roundtable With American Hate Groups To Better Understand How They Work
1,"‘This Face Will Be The Last Thing You See Before You Die,’ Says Trump In Healing Address To Nation"
1,Primaried Steve King Glad He At Least Won’t Have To Be PC Anymore
1,Police Defend Use Of Non-Lethal Rubber Tires On Protestors
1,Democratic Leaders Announce That They’ve Learned The Words ‘Systemic Racism’
1,"‘She Needs A Bible Now, Fuckwad—Yes, It’s For An Epic Clapback!’ Yells Panicked Pelosi Aide Into Phone"
1,Auntie Anne’s Breaks From Pack By Calling For Protesters To Be Shot
1,"Trump Throws Garbage Can Through McDonald’s Window Before Looting $2,000 In Big Macs"
1,Police Didn’t Spend Millions On Awesome Tank Just To Let Protests Stay Peaceful
1,Sweatshop Worker Devastated To Hear Jacket She Worked So Hard On Looted
1,"‘Let Them Have Eric,’ Screams Trump While Pushing Son Through Door Of Bunker"
1,Miami Mayor Suggests Citizens May Be Able To Resume Grinding On Each Other By July 1
1,Study Finds Majority Of Times Either Too Early Or Too Late
1,Fed Chairman Downloads Budgeting App To Help Manage Nation’s Economy
1,"‘I Will Not Be Censored,’ Yells Trump Chaining Himself To Phone Displaying Twitter Homepage"
1,Woman Needs To Shut Up And Allow Man To Be Ally
1,Man Questions If It Really Necessary For Protesters To Be Black
1,Protestors Criticized For Looting Businesses Without Forming Private Equity Firm First
1,White House Press Secretary: ‘Trump’s Critics Will Seize On Any Six-Figure Death Toll That Suits Their Narrative’
1,‘Mommy Had To Go To The Hospital Today’ Starts Instagram Chihuahua’s Darkest Post To Date
1,WHO Warns Covid-19 Could Mean End To Blowing Water Through Pool Noodle Into Friends’ Faces
1,Inspirational ‘Hang In There’ Chalk Message The Thing That Finally Breaks Entire Neighborhood
1,Jack Dorsey Assures Twitter Users That Company Having Most Idiotic Possible Internal Conversations About Trump’s Account
1,Woman Knows Current Hardships Just Preparing Her To One Day Give Up Completely
1,Architect Has Amazing Idea For Replacing Freedom Tower If Worst Were To Happen Again
1,Half Hour Of Constant Rubbing Somehow Fails To Soothe Irritated Eye
1,Family Increasingly Terrified That Ghost Haunting House Might Be Pedophile
1,Minneapolis Police Now Requiring Officers To Undergo Ergonomics Training To Better Protect Knees
1,"DNC To Streamline Fundraising By Cutting Out Unnecessary Cost Of Campaigns, Candidates"
1,Trump: ‘Even One Death That Makes Me Look Bad Is A Tragedy’
1,Man Always Self-Sabotaging By Working To The Best Of His Ability
1,Xi Jinping Warns Of Second Coronavirus Wave Likely To Disappear Thousands Of Hong Kong Residents
1,Raspberry Self-Conscious About Amount Of Body Hair
1,Frustrated CEO Admits Pfizer Discovered Coronavirus Vaccine Months Ago But Still Can’t Agree On Ad Campaign
1,Marriott CEO Tells Investors He’s Had A Good First Quarter In Terms Of His Personal Life
1,FiveThirtyEight Releases New Analytics Model Predicting Who Coronavirus Will Vote For
1,Warm Weather Compels Concept Of ‘Bikini Bod’ To Slither Forward From Poisoned Subconscious
1,Trump Orders CDC To Research His Investment Portfolio For Potential Coronavirus Cures
1,"Nation’s Politicians, Law Enforcement, Corporate Executives Marvel At Futuristic Utopia They’re Living In"
1,Report: 0.004% Of Carbon Pollution Caused By Manufacturing Of ‘Mars Needs Moms’ Promotional Apparel
1,Conversation-Starved Man Finally Treating Bumping Into Coworker As Exquisite Treasure It Truly Is
1,"Study Finds ‘Auld Lang Syne’ Good Enough Song To Be Belted Out On Other Occasions, Too"
1,Growing Drug Tolerance Drives Trump To Buy Black-Tar Hydroxychloroquine Off Dealer In D.C. Metro Station
1,Amazon Institutes New ‘Hero Tax’ Charging Essential Workers Additional $2 Per Hour For Honor Of Bravely Performing Job
1,"‘This Is A Crazy Time, And It’s Okay If You’re Scared’ Says Man Burying Gagged Prisoner Alive"
1,High Production Values Most Suspicious Part Of Conspiracy Theory Video
1,Rusty LeBron James Unable To Identify A Basketball
1,Mount St. Helens’ Anniversary Brings Divided Nation Together To Remember Grisly Scene In ‘Dante’s Peak’ When Dude’s Elbow Pops Out
1,Recipe Calls For Banana As If Man Has Access To Fucking Caribbean Street Market
1,"Coworkers On Zoom Trapped In Infinite Loop Of Telling Each Other ‘Oh Sorry, No, Go Ahead’"
1,Unplanned 2:30 A.M. Trip Through Steven Seagal’s Wikipedia Page Worth Every Goddamn Second
1,God Recalls Getting Start As Backup Dancer Before Making It Big As Deity
1,Drake Fans Accuse Kenny Chesney Of Manipulating Billboard Charts By Putting Effort Into Album
1,Nervous New Driver Going To Stick To Sidewalks Until He’s More Confident
1,Helpful HR Email Offers Employees Tips For Ignoring Mental Health
1,500-Mile Dead Zone Found Off Atlantic Coast Linked To Runoff From Olive Garden Alfredo Pipe
1,"Florida Governor Deploys National Guard To Force Residents Back Into Malls, Movie Theaters"
1,Police Still Investigating What Happened Between Officer Discharging Weapon And Suspect’s Head Exploding
1,Updated Patriot Act Finally Legalizes 80% Of Current FBI Operations
1,"Nurse Wearing Snoopy Scrubs, Floral Face Mask To Work Must Think Pandemic Some Kind Of Joke"
1,Family Can Trace Ancestry Back To Whatever The Hell Grandma Was Talking About
1,Prize Hog Doesn’t Know How She Can Retain Competition-Ready Body For Another Year
1,Eric Trump Requests Meeting With Barron To Determine Whether They Are Uncle And Nephew Or Brothers Or What
1,Episode Of Cooking Show Implying Pastry Chefs Some Sort Of Oppressed Minority
1,Dr. Fauci Warns Of Needless Suffering And Death If America Allowed To Continue
1,"Report: Mary Grace, Get Your Ass Back Inside This Goddamn Instant"
1,National Grandpa Council Allocates $300 Million To Provide Each American Some Walkin’ Around Money
1,Coronavirus Assumed White House Would Be Bigger In Person
1,Stephen Miller Reassures Sick Wife He Knows What It Looks Like When Woman Dying
1,All Man’s Fun Facts From Eisenhower Biography From Prologue
1,Trump Blames Nation’s Susceptibility To Coronavirus Outbreak On Weakness Of America’s Race-Muddled Gene Pool
1,Man Can’t Wait For Quarantine To End So He Can Finally Take Shower Again
1,Experts Warn Unemployment Rate Could Soon Rise To America Is The Greatest Country In The World
1,Each Successive Comment On ‘Jack And Diane’ Music Video More Heartbreaking Than Last
1,"‘Hey,’ Says Chloë Sevigny In Cool, Unaffected Greeting To Firstborn"
1,NYPD Officer Hopes Black Teen Only Coughing Because He Just Choked Him
1,"‘Light ’Em Up, Boys!’ Shouts Gun-Toting CDC Grunt After Hundreds Of Baby Coronaviruses Burst Out Of Pulsating Nest"
1,Rich College Student Trying To Find Shabbiest Angle In Parents’ Penthouse To Zoom Into Class From
1,God Cleans Cosmos After Discovering Universe Infested With Ants
1,Man Just Can’t Be With Someone Who He Projects So Many Of His Own Flaws Onto
1,Elon Musk Debuts New Self-Parenting Child
1,Study Finds Skin Melting Off Your Hands Revealing Bones Beneath Best Indication You’re About To Have A Bad Trip
1,Biden Campaign Considering Using The Internet To Attract Voters
1,"Conservative Militia Group Prepares For Societal Collapse By Training As Hairstylists, Nail Technicians"
1,Facebook Cracking Down On Misinformation By Warning Users Who Share Links From Facebook
1,Michelle Obama ‘Becoming’ Netflix Documentary Spends First Hour On Embryonic Stage
1,Teleconferencing Pastor Requests Any Worshipper Currently Speaking In Tongues Go On Mute
1,Trump Accuses New York Of Padding State’s Mortality Rate By Including African American Deaths
1,God Pins Up Hunky Shot Of Mesopotamian Hunting Deity As Inspiration To Start Working Out
1,"‘A Dash Of Soap Bubbles, 2 Pinches Of Sunshine, And Just A Drop Of Imagination’ Says Top Hat-Wearing Trump Pouring Ingredients Into Fizzing Concoction"
1,Report: Make It Stop
1,Report: Majority Of Knocks At Study Door Occur At Precise Moment Finishing Touch Being Put On Delicate Scale Model
1,Potentially Promising Covid-19 Vaccine Hits Roadblock After Testing Reveals It’s Just Shotgun
1,"Baby Emerges From Game Of Peekaboo Wiser, More Reflective"
1,Man Not Sure Why He Thought Most Psychologically Taxing Situation Of His Life Would Be The Thing To Make Him Productive
1,Nancy Pelosi Assures Democratic Reps They Don’t Need To Try Being Productive During Stressful Pandemic
1,Report: Amazon Using Heat-Sensing Alien Hunters To Track Workers Attempting To Unionize
1,"If Woman Makes It Through This, She Finally Going To Wear Hat In Public"
1,"Protesters Demand States Reopen, Notice Spike In Coronavirus Cases, Infuriate Them By Locking Down Again"
1,Man Reminds Self Woman On Chiquita Banana Sticker Only Smiling At Him Because That’s Her Job
1,BP Celebrates 10th Anniversary Of Deepwater Horizon By Dyeing Gulf Of Mexico Black
1,Fully Recovered Chris Cuomo Gradually Realizing Family Never Going To Let Him Out Of Basement
1,Boston Market CEO Forgoes Annual 2 Million-Gallon Gravy Bonus To Help Pay Unemployed Workers
1,Antsy Nursing Home Residents Counting Down Seconds Until They Can All Get Back To Fucking Each Other
1,Report: Rising Market Instability Driving More Countries To Peg Currencies To Akon’s Akoin
1,"‘You’ve Served Me Well, But This Has Gone Too Far,’ Says Oprah Loading Shotgun After Watching Dr. Oz, Dr. Phil Fox News Appearances"
1,Fox News Producer Tasked With Calculating How Long It Would Take To Get Kid Rock A Doctorate
1,Pathetic Minimum-Wage Worker Devastated About Losing Job That Only Paid Couple Hundred Dollars A Week Anyway
1,Russian Roulette Champion Wouldn’t Let His Son Play Russian Roulette
1,Alex Garland Recalls Discovering Personal Computers While Researching ‘Devs’
1,CEO Assures Employees He Doing Everything In His Power To Lay People Off
1,Report: Probably Best Not To Even Think About Crazy Virus Currently Brewing Inside Axolotl
1,"‘Barber…I Was A Barber,’ Says Man Struggling To Recall Life Before Pandemic"
1,Health Experts Say Coronavirus Originated In Promiscuous Bat Who Slept Around A Lot
1,Lonely Pedophile Wistfully Surveys Deserted Schoolyard Playground
1,Grinning Tim Cook Announces New iPhone Will No Longer Be Compatible With AirPods
1,Pope Francis Finally Close To Finishing Bible
1,Fears Over Food Supply Grows After Nation’s Naughty Little Boys Sneak Into Reserve Stockpiles And Eat All The Sweets
1,DMT Researchers Advise Maintaining 6-Foot Distance From Own Body
1,Aetna Honors All The Brave Insurance Debt Collectors Continuing To Work In This Difficult Time
1,Trump Blasts Dr. Fauci Over Repeated Negative Remarks About Coronavirus
1,Mike Pompeo Warns Iran Stockpiling Tubes To Build Ventilator
1,Bib-Wearing Nation Holding Forks And Knives Impatiently Waiting For Restaurants To Reopen
1,Postal Service Unveils Plan To Pay Debts With New $1 Trillion Stamp
1,Desperate Red Cross Introduces New High-Powered Arm Juicer To Get Every Last Drop Out Of Donors
1,Historians Discover Declaration Of Independence Originally Intended As Outlet For Founders To Vent Privately
1,"‘I Can Still Cook This, Right,’ Asks Woman Holding Up Writhing, Screaming Potato With 8-Foot-Long Roots"
1,Facebook Switchboard Operators Overwhelmed During High-Traffic Afternoon
1,KitchenAid Introduces New High-Speed Countertop Chicken Decapitator
1,"‘It Was, For, Uh, Medical Reasons,’ Says Doctor To Boris Johnson, Explaining Why They Had To Give Him Haircut"
1,‘New York Times’ Pledges To Cover Biden Sexual Assault Allegations In Upcoming Crossword
1,Zoom CEO Reclines Back In Chair In Front Of Massive Wall Of Screens Displaying 10 Million Live Video Feeds
1,Walgreens Introduces New Dumbass-Only Shopping Hours For Dipshits Who Don’t Know How To Stay 6 Feet Away
1,Black Man Shot By Police After Matching Description For Covid-19
1,CDC Releases Instructions For All Americans To Make Their Own Hospitals
1,Damning Report Finds White House Ignored Skeletal Horsemen Galloping Through Sky As Early As January
1,NASA Launches Vengeance Rover To Pay Back Mars For Killing Opportunity Back In 2018
1,"‘Just Go Home And Sleep It Off,’ Says Doctor To Coughing, Feverish Black Patient"
1,"Exhausting Every Other Way To Pass Time, Couple Begins Ranking Their Lamps"
1,Trump Overturns Presidential Limo While Touting Effectiveness Of PCP To Treat Coronavirus
1,Senator Kelly Loeffler Asks For Prayers After Losing $3 On Single Stock Due To Coronavirus
1,Ratings-Hungry Chris Cuomo Devotes Program To Interviewing 23 Other Cuomo Brothers
